dog_id,tbp_anaplasma,tbp_mycoplasma,tbp_ecanis,tbp_bgibsoni,tbp_bvogeli,tbp_hcanis,tbp_infecnum,tbp_infstat,tbp_comb,sam_date,sam_country,sam_long,sam_lat,dog_clinic,sam_avrf,sam_popdensity,sam_popdensitygrp,sam_rainfall,sam_precipitation,sam_temp_min,sam_temp_max,sam_temp_av,sam_rh_night,sam_rh_day,sam_daysrain,sam_temp,dog_clinic_type,dog_province,dog_zone,dog_breedgrp,dog_breed,dog_age_mo,dog_agegrp,dog_sex,dog_neuterstat,hx_exint,hx_cough,hx_dyspnoea,hx_dyspnoea_fq,hx_skin,hx_weightloss,hx_tkfvr,hx_epistaxis,hx_seizure,dog_dewrmed,dw_last,dw_type,dw_drug,dw_fq,dog_tkrx,tk_last,tk_fq,tk_roa,tk_topical,tk_systemic,tk_drug,tk_proper,tk_fqproper,tk_properlast,tk_anyproper,dog_condition,dog_bcs,dog_temp,cs_pyrexia,cs_eyes,cs_eyes_data,cs_ears,cs_ears_data,cs_nares,cs_nares_data,cs_mucsmem,cs_ln,cs_neuro,cs_breath,cs_urt,cs_sphep,cs_vomitdia,cs_appetite,cs_ascites,sk_nodules,sk_growths,sk_erythema,sk_pruritis,sk_hyperpig,sk_thick,sk_alopecia,sk_subcut,sk_dx,sk_magwound,sk_tick,sk_flea,sk_lice,sk_ecto,sk_wound,dog_zone2
K173,0,0,0,0,0,0,0,0,None,27-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,2,local,72,4,0,1,na,na,na,0,1,na,0,0,0,1,dn,2,3,6,1,dn,7,2,na,inject,2,1,0,0,0,3,4,na,na,0,na,1,aural haematoma - left ear,0,na,1,0,0,0,0,0,na,na,0,na,na,na,1,1,increased,1,0,1,0,0,1,0,1,0,1
K174,0,0,0,0,0,0,0,0,None,27-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,2,local,144,6,0,1,na,na,na,0,1,0,0,0,0,1,dn,dn,8,2,0,na,na,na,na,na,na,0,0,0,0,1,3,na,na,0,na,1,aural haematoma - right ,0,na,3,0,0,0,0,0,na,na,0,na,na,na,1,1,unknwn,1,0,1,0,0,1,na,1,0,1
K175,0,0,0,1,0,1,2,1,GH,27-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,2,local,48,4,1,0,na,na,na,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,0,0,2,3,na,na,0,na,0,na,0,na,3,0,1,0,0,0,na,na,0,0,0,0,0,0,normal,0,0,1,0,0,1,0,1,0,1
K176,0,0,0,1,0,0,1,1,G,27-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,1,pom,96,5,0,0,na,na,na,0,na,na,na,na,na,1,0.571428571,1,1,3,1,dn,5,1,spoton,na,dn,1,0,0,0,3,4,na,na,0,na,0,na,0,na,3,0,0,0,0,0,na,na,0,0,0,0,0,0,normal,0,0,0,0,0,0,0,0,0,1
K177,0,0,0,0,0,0,0,0,None,27-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,1,rot,7,2,1,0,0,0,0,0,0,0,0,0,0,1,dn,1,1,2,1,dn,2,1,powder,na,5,1,1,0,1,2,3,na,na,0,na,0,na,0,na,1,0,0,0,0,0,1,1,0,0,0,0,0,0,normal,0,0,0,0,0,0,0,0,0,1
K178,0,0,0,0,0,0,0,0,None,27-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,1,pom,96,5,1,0,0,1,na,0,na,na,0,0,0,1,dn,1,1,dn,0,na,na,na,na,na,na,0,0,0,0,3,4,na,na,0,na,0,na,0,na,3,0,0,0,0,0,na,na,na,0,0,0,1,1,normal,1,0,1,0,0,1,0,1,0,1
K179,0,0,0,0,0,0,0,0,None,27-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,2,local,24,3,1,0,0,na,0,0,na,na,0,0,0,1,dn,dn,8,dn,0,na,na,na,na,na,na,0,0,0,0,3,3,na,na,0,na,0,na,0,na,3,0,na,0,0,0,na,na,0,0,0,0,0,0,normal,0,0,1,0,0,1,0,1,0,1
K180,0,0,0,1,0,0,1,1,G,27-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,1,gs,102,5,0,0,na,0,0,0,0,0,0,0,0,1,21.42857143,1,1,3,1,77.14285714,5,2,na,oral,3,0,0,0,0,3,5,na,na,0,na,0,na,0,na,3,0,0,0,0,0,na,1,0,na,na,na,na,na,unknwn,na,0,na,0,0,0,0,0,0,1
K181,0,1,0,0,0,0,1,1,M,29-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,2,local,132,5,1,0,0,1,0,0,0,0,0,0,0,1,4.285714286,1,1,dn,1,1,dn,1,spoton,na,dn,0,0,1,1,3,4,na,na,0,na,0,na,0,na,1,0,0,0,0,0,na,na,0,0,0,0,0,0,normal,0,0,1,0,0,1,0,1,0,1
K182,0,0,0,0,0,0,0,0,None,29-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,1,dal,30,4,0,0,0,0,0,0,0,0,0,0,0,1,30,dn,8,dn,0,na,na,na,na,na,na,0,0,0,0,3,3,na,na,0,na,1,otitis externa - both ears,0,na,3,0,1,0,0,0,na,na,0,0,0,0,0,0,normal,0,0,0,0,0,1,0,1,0,1
K183,0,0,0,0,0,0,0,0,None,29-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,1,gs,7,2,1,0,0,0,0,0,0,0,0,0,0,1,8.571428571,1,1,dn,0,na,na,na,na,na,na,0,0,0,0,3,4,na,na,0,na,0,na,0,na,3,0,0,0,0,0,na,na,1,0,0,0,0,0,normal,0,0,0,0,0,0,0,0,0,1
K184,0,0,0,0,0,0,0,0,None,30-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,2,local,96,5,0,1,na,na,na,0,na,na,0,0,0,0,na,na,na,na,1,dn,5,1,powder,na,5,1,0,0,0,3,3,na,na,0,na,1,aural haematoma - left ear,0,na,1,0,0,0,0,0,na,na,0,0,0,0,1,0,normal,0,0,1,0,0,0,0,0,0,1
K185,0,0,0,0,0,0,0,0,None,29-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,1,dob,9,2,0,0,0,0,0,0,0,0,0,0,0,1,0.571428571,1,1,dn,0,na,na,na,na,na,na,0,0,0,0,3,3,40.1,1,0,na,0,na,0,na,1,0,0,0,0,0,na,na,0,0,0,0,0,0,normal,0,0,1,0,0,1,0,1,0,1
K186,0,0,0,0,0,0,0,0,None,29-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,2,local,48,4,1,0,0,na,0,0,0,0,0,0,0,1,dn,1,8,dn,0,na,na,na,na,na,na,0,0,0,0,3,3,na,na,0,na,0,na,0,na,3,0,0,0,0,0,na,na,0,0,0,0,0,0,normal,0,0,1,1,0,0,0,0,1,1
K187,0,1,0,0,0,0,1,1,M,30-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,1,gs,7,2,1,0,0,0,0,0,0,0,0,0,0,na,na,na,na,na,1,dn,dn,1,shampoo,na,dn,0,0,0,0,3,3,na,na,0,na,0,na,0,na,3,0,0,0,0,0,1,na,0,0,0,0,0,0,normal,0,0,0,0,0,0,0,0,0,1
K188,0,0,0,0,0,0,0,0,None,30-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,1,gs,7,2,1,0,0,0,0,0,0,0,0,0,0,na,na,na,na,na,1,dn,dn,1,shampoo,na,dn,0,0,0,0,3,3,na,na,0,na,0,na,0,na,3,0,0,0,0,0,1,na,0,0,0,0,0,0,normal,0,0,0,0,0,0,0,0,0,1
K189,0,0,0,0,0,0,0,0,None,30-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,2,local,168,6,1,0,na,na,na,0,na,na,na,na,na,1,21.42857143,1,1,2,0,na,na,na,na,na,na,0,0,0,0,3,5,na,na,0,na,1,severe chronic otitis externa in both ears,0,na,3,0,0,0,0,0,na,na,0,0,0,0,0,0,normal,0,0,1,0,0,1,0,1,0,1
K190,0,1,0,0,0,0,1,1,M,30-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,2,local,unknwn,na,1,0,na,na,na,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,0,0,3,4,na,na,0,na,0,na,0,na,3,1,0,0,0,0,na,na,0,0,0,0,0,0,normal,0,0,1,1,0,1,0,1,1,1
K191,0,0,0,0,0,0,0,0,None,30-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,2,local,24,3,0,0,0,0,0,0,0,0,0,0,0,1,2,1,8,1,0,na,na,na,na,na,na,0,0,0,0,4,3,na,na,0,na,0,na,0,na,1,0,0,0,0,0,na,na,0,0,0,0,0,0,normal,0,0,0,0,0,0,0,0,0,1
K192,0,0,0,1,0,0,1,1,G,30-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,1,gs,24,3,1,0,0,0,0,0,0,0,0,0,0,na,na,na,na,na,0,na,na,na,na,na,na,0,0,0,0,3,3,40,1,0,na,0,na,0,na,1,0,0,0,0,0,na,na,0,0,0,0,0,0,normal,0,0,1,0,1,1,0,1,0,1
K193,0,1,0,0,0,0,1,1,M,30-May-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",313.9333315,714,2,316.3,313.9333315,22.8,30.7,26.75,93.6,78,17,25.69,0,1,1,2,local,84,5,1,0,1,na,1,2,0,na,0,0,0,1,0.285714286,1,8,2,0,na,na,na,na,na,na,0,0,0,0,2,2,na,na,0,na,0,na,0,na,1,0,0,1,0,0,na,na,1,0,0,0,0,0,normal,0,0,1,0,1,1,0,1,0,1
K194,0,0,0,0,0,0,0,0,None,1-Jun-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",115.2500006,714,2,129.9,115.2500006,21.8,29.5,25.65,92.2,74.6,13,25.16,0,1,1,2,local,84,5,0,1,na,na,0,0,0,0,0,0,0,na,na,na,na,na,1,dn,dn,1,powder,na,5,0,0,0,0,3,3,na,na,0,na,0,na,0,na,3,0,0,0,0,0,na,na,0,0,0,0,0,0,normal,0,0,1,0,1,1,0,1,1,1
K195,0,1,0,0,0,1,2,1,MH,1-Jun-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",115.2500006,714,2,129.9,115.2500006,21.8,29.5,25.65,92.2,74.6,13,25.16,0,1,1,2,local,36,4,1,0,0,0,0,0,0,0,0,0,0,na,na,na,na,na,1,dn,dn,2,na,inject,2,0,0,0,0,3,4,na,na,0,na,0,na,0,na,3,0,0,0,0,0,0,na,0,0,0,0,0,0,normal,0,0,1,0,0,0,0,0,0,1
K196,0,1,0,0,0,0,1,1,M,1-Jun-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",115.2500006,714,2,129.9,115.2500006,21.8,29.5,25.65,92.2,74.6,13,25.16,0,1,1,2,local,3,1,1,0,0,0,0,0,0,0,0,0,0,1,4.285714286,dn,8,dn,1,dn,dn,1,powder,na,5,0,0,0,0,2,2,na,na,0,na,0,na,0,na,3,0,0,0,0,0,1,na,0,0,0,0,0,0,normal,0,0,0,0,0,1,0,1,0,1
K197,0,0,0,0,0,0,0,0,None,1-Jun-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",115.2500006,714,2,129.9,115.2500006,21.8,29.5,25.65,92.2,74.6,13,25.16,0,1,1,2,local,24,3,1,0,0,0,0,0,0,0,0,0,0,1,3,dn,2,dn,1,dn,dn,1,powder,na,dn,0,0,0,0,3,3,na,na,0,na,1,otitis externa - bilateral ,1,unknwn,3,1,0,0,0,0,na,na,0,0,0,0,0,0,normal,0,0,1,0,0,1,0,1,1,1
K198,0,0,0,0,0,1,1,1,H,1-Jun-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",115.2500006,714,2,129.9,115.2500006,21.8,29.5,25.65,92.2,74.6,13,25.16,0,1,1,2,local,156,6,1,1,na,na,na,0,na,na,na,na,na,1,25.71428571,dn,8,dn,0,na,na,na,na,na,na,0,0,0,0,1,2,na,na,0,na,0,na,0,na,1,1,0,0,0,0,na,na,0,0,0,0,0,0,normal,0,0,1,1,0,1,0,1,1,1
K199,0,0,0,0,1,0,1,1,V,1-Jun-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",115.2500006,714,2,129.9,115.2500006,21.8,29.5,25.65,92.2,74.6,13,25.16,0,1,1,1,gs,48,4,1,0,0,na,0,0,0,0,0,0,0,1,12.85714286,dn,8,2,1,dn,2,2,na,inject,2,1,1,0,1,3,4,na,na,0,na,0,na,0,na,3,0,0,0,0,0,na,na,0,0,0,0,0,0,normal,0,0,1,1,0,0,0,0,1,1
K200,0,1,1,0,0,1,3,1,MEH,1-Jun-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",115.2500006,714,2,129.9,115.2500006,21.8,29.5,25.65,92.2,74.6,13,25.16,0,1,1,2,local,120,5,1,0,0,0,0,0,0,0,0,0,0,0,na,na,na,na,0,na,na,na,na,na,na,0,0,0,0,1,3,na,na,0,na,0,na,0,na,1,0,0,1,0,0,na,na,1,0,0,0,0,1,normal,0,0,0,0,0,1,0,1,0,1
K201,0,0,0,0,0,0,0,0,None,1-Jun-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",115.2500006,714,2,129.9,115.2500006,21.8,29.5,25.65,92.2,74.6,13,25.16,0,1,1,2,local,24,3,1,0,0,0,0,0,0,0,0,0,0,0,na,na,na,na,0,na,na,na,na,na,na,0,0,0,0,2,3,na,na,0,na,0,na,0,na,3,0,0,0,0,0,na,na,0,0,0,0,0,0,normal,0,0,1,1,0,1,0,1,1,1
K202,0,0,0,0,0,0,0,0,None,1-Jun-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",115.2500006,714,2,129.9,115.2500006,21.8,29.5,25.65,92.2,74.6,13,25.16,0,1,1,1,lab,42,4,0,0,0,0,0,0,1,0,0,0,0,1,8.571428571,1,8,dn,na,na,na,na,na,na,na,0,0,0,0,2,4,na,na,0,na,0,na,0,na,3,0,0,0,0,0,na,na,0,0,0,1,1,0,normal,1,0,1,0,0,1,0,1,0,1
K203,0,0,0,0,0,0,0,0,None,1-Jun-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",115.2500006,714,2,129.9,115.2500006,21.8,29.5,25.65,92.2,74.6,13,25.16,0,1,1,2,local,24,3,1,0,0,0,0,0,1,0,0,0,0,0,na,na,na,na,0,na,na,na,na,na,na,0,0,0,0,2,3,na,na,0,na,0,na,0,na,3,0,0,0,0,0,na,na,0,0,0,1,1,1,normal,0,0,1,0,1,1,0,1,1,1
K204,0,0,0,1,0,0,1,1,G,1-Jun-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",115.2500006,714,2,129.9,115.2500006,21.8,29.5,25.65,92.2,74.6,13,25.16,0,1,1,1,boxer,30,4,1,0,0,0,0,0,0,0,0,0,0,1,12.85714286,1,8,3,1,dn,5,1,powder,na,5,1,0,0,0,2,2,38.7,3,0,na,0,na,0,na,1,0,0,0,0,0,na,na,0,0,0,0,0,0,normal,0,0,1,0,0,1,0,1,0,1
K205,0,0,0,0,1,0,1,1,V,3-Jun-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",115.2500006,714,2,129.9,115.2500006,21.8,29.5,25.65,92.2,74.6,13,25.16,0,1,1,2,local,8,2,0,0,0,0,0,0,0,0,0,0,0,1,0.428571429,1,1,dn,0,na,na,na,na,na,na,0,0,0,0,2,3,na,3,0,na,0,na,0,na,3,0,0,0,0,0,0,na,0,0,0,0,1,0,normal,0,0,1,0,0,1,0,1,0,1
K206,0,0,0,0,0,0,0,0,None,3-Jun-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",115.2500006,714,2,129.9,115.2500006,21.8,29.5,25.65,92.2,74.6,13,25.16,0,1,1,2,local,24,3,1,0,0,0,0,0,1,0,0,0,0,1,dn,1,1,2,1,dn,dn,2,na,inject,2,0,0,0,0,na,na,na,na,0,na,0,na,0,na,3,0,0,0,0,0,na,na,0,0,0,0,1,1,normal,0,0,1,0,0,0,0,0,1,1
K207,0,0,0,0,0,0,0,0,None,3-Jun-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",115.2500006,714,2,129.9,115.2500006,21.8,29.5,25.65,92.2,74.6,13,25.16,0,1,1,2,local,84,5,0,1,0,na,0,0,0,0,0,0,0,1,4.285714286,1,8,dn,1,dn,dn,1,powder,na,5,0,0,0,0,3,4,na,na,0,na,0,na,0,na,3,0,0,0,0,0,na,na,0,0,0,0,1,0,normal,0,0,1,0,1,1,0,1,0,1
K208,0,0,0,0,0,0,0,0,None,3-Jun-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",115.2500006,714,2,129.9,115.2500006,21.8,29.5,25.65,92.2,74.6,13,25.16,0,1,1,2,local,9,2,1,0,0,0,0,0,0,0,0,0,0,0,na,na,na,na,1,dn,5,1,powder,na,5,1,0,0,0,3,4,na,na,0,na,0,na,0,na,3,0,0,0,0,0,na,na,0,0,0,0,1,0,normal,0,0,1,0,1,1,0,1,1,1
K209,0,0,0,0,0,0,0,0,None,3-Jun-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",115.2500006,714,2,129.9,115.2500006,21.8,29.5,25.65,92.2,74.6,13,25.16,0,1,1,2,local,108,5,0,1,0,na,0,0,0,0,0,0,0,0,na,na,na,na,1,dn,5,1,spray,na,1,1,0,0,0,3,4,na,na,0,na,0,na,0,na,3,0,0,0,0,0,na,na,0,0,1,0,1,0,normal,0,0,1,0,1,1,0,1,0,1
K210,0,0,0,1,0,0,1,1,G,3-Jun-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",115.2500006,714,2,129.9,115.2500006,21.8,29.5,25.65,92.2,74.6,13,25.16,0,1,1,2,local,72,4,0,0,0,na,0,0,1,na,0,0,0,0,na,na,na,na,0,na,na,na,na,na,na,0,0,0,0,2,2,na,na,0,na,0,na,0,na,3,0,0,0,0,0,na,na,0,0,1,0,1,1,normal,0,0,1,0,0,1,0,1,0,1
K211,0,0,0,1,0,0,1,1,G,3-Jun-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",115.2500006,714,2,129.9,115.2500006,21.8,29.5,25.65,92.2,74.6,13,25.16,0,1,1,2,local,36,4,0,1,na,na,0,0,0,na,0,0,0,1,4.285714286,1,1,2,0,na,na,na,na,na,na,0,0,0,0,2,2,na,na,0,na,0,na,0,na,1,0,0,0,0,0,na,na,0,0,0,0,0,0,normal,0,0,0,0,0,1,0,1,0,1
K212,0,1,0,1,0,0,2,1,MG,3-Jun-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",115.2500006,714,2,129.9,115.2500006,21.8,29.5,25.65,92.2,74.6,13,25.16,0,1,1,2,local,108,5,1,0,0,0,0,0,0,0,0,0,0,0,na,na,na,na,0,na,na,na,na,na,na,0,0,0,0,2,2,na,na,0,na,0,na,0,na,1,0,0,0,0,0,na,na,0,0,0,0,1,1,normal,1,0,1,0,1,1,0,1,0,1
K213,0,1,0,0,0,0,1,1,M,3-Jun-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",115.2500006,714,2,129.9,115.2500006,21.8,29.5,25.65,92.2,74.6,13,25.16,0,1,1,1,terrier,228,6,1,0,na,na,na,0,na,na,na,0,0,0,na,na,na,na,0,na,na,na,na,na,na,0,0,0,0,1,2,na,na,0,na,0,na,0,na,1,0,0,0,0,0,na,na,0,0,0,0,1,1,normal,1,0,1,0,0,1,0,1,0,1
K214,0,0,0,1,0,1,2,1,GH,6-Jun-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",115.2500006,714,2,129.9,115.2500006,21.8,29.5,25.65,92.2,74.6,13,25.16,0,1,1,2,local,120,5,0,1,0,0,0,0,0,0,0,0,0,0,na,na,na,na,0,na,na,na,na,na,na,0,0,0,0,3,3,na,na,na,na,na,na,na,na,3,0,0,0,0,0,na,na,0,0,0,0,0,0,normal,0,0,1,0,0,1,0,1,1,1
K215,0,0,0,1,0,0,1,1,G,6-Jun-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",115.2500006,714,2,129.9,115.2500006,21.8,29.5,25.65,92.2,74.6,13,25.16,0,1,1,2,local,48,4,1,0,0,0,0,0,0,0,0,0,0,1,dn,dn,8,dn,1,12.85714286,dn,1,powder,na,5,0,0,1,1,3,3,na,na,0,na,0,na,0,na,3,0,1,0,0,0,na,na,0,0,0,0,0,0,normal,0,0,0,0,0,0,0,0,0,1
K216,0,1,0,0,0,0,1,1,M,6-Jun-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",115.2500006,714,2,129.9,115.2500006,21.8,29.5,25.65,92.2,74.6,13,25.16,0,1,1,2,local,18,3,1,0,0,0,0,0,1,0,0,0,0,1,2,1,1,2,1,dn,dn,1,shampoo,na,dn,0,0,0,0,na,na,na,na,0,na,0,na,0,na,3,0,0,0,0,0,na,na,0,0,0,1,1,0,normal,1,0,1,1,0,1,0,1,1,1
K217,0,0,0,1,0,0,1,1,G,6-Jun-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",115.2500006,714,2,129.9,115.2500006,21.8,29.5,25.65,92.2,74.6,13,25.16,0,1,1,1,dash,5.5,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,4.285714286,5,1,powder,na,5,0,0,1,1,3,4,na,1,0,na,0,na,0,na,1,0,0,0,0,0,na,na,0,0,0,0,0,1,normal,0,0,1,0,0,1,0,1,0,1
K218,0,0,0,0,0,0,0,0,None,6-Jun-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",115.2500006,714,2,129.9,115.2500006,21.8,29.5,25.65,92.2,74.6,13,25.16,0,1,1,2,local,48,4,1,0,0,0,0,0,1,0,0,0,0,1,4,dn,8,dn,1,dn,5,1,powder,na,5,1,0,0,0,na,na,na,na,0,na,0,na,0,na,3,0,0,0,1,0,na,na,0,na,na,na,na,na,unknwn,na,0,na,0,0,na,0,0,0,1
K219,0,0,0,0,0,1,1,1,H,6-Jun-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",115.2500006,714,2,129.9,115.2500006,21.8,29.5,25.65,92.2,74.6,13,25.16,0,1,1,1,gs,132,5,1,0,na,na,na,0,1,1,0,0,0,1,17.14285714,1,8,dn,1,dn,6,1,powder,na,5,1,1,0,1,1,2,na,na,0,na,0,na,0,na,1,0,0,0,0,0,na,na,0,0,0,1,1,1,normal,0,0,1,1,0,1,0,1,1,1
K220,0,0,0,0,0,0,0,0,None,9-Jun-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",115.2500006,714,2,129.9,115.2500006,21.8,29.5,25.65,92.2,74.6,13,25.16,0,1,1,2,local,144,6,1,0,na,na,na,0,1,na,na,0,0,1,17.14285714,1,8,3,1,1.428571429,dn,2,na,inject,2,0,0,1,1,na,na,na,na,0,na,1,severe chronic otitis externa -  right ear,0,na,3,0,0,0,0,0,na,na,0,0,0,0,1,0,normal,1,0,1,0,0,0,0,0,0,1
K221,0,0,0,1,0,0,1,1,G,9-Jun-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",115.2500006,714,2,129.9,115.2500006,21.8,29.5,25.65,92.2,74.6,13,25.16,0,1,1,2,local,72,4,1,0,0,na,0,0,1,na,0,0,0,1,51.42857143,dn,8,dn,0,na,na,na,na,na,na,0,0,0,0,2,2,na,3,0,na,0,na,0,na,1,0,0,0,0,0,na,na,0,0,0,0,0,0,normal,0,0,0,0,0,0,0,0,0,1
K222,0,0,0,0,0,0,0,0,None,9-Jun-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",115.2500006,714,2,129.9,115.2500006,21.8,29.5,25.65,92.2,74.6,13,25.16,0,1,1,1,gs,36,4,0,0,0,0,0,0,0,0,0,0,0,1,25.71428571,1,5,dn,1,dn,dn,2,na,oral,3,0,0,0,0,2,2,na,na,0,na,0,na,0,na,3,0,0,0,0,0,na,na,0,0,0,0,0,0,normal,0,0,1,0,0,0,0,0,0,1
K223,0,0,0,1,0,0,1,1,G,9-Jun-20,sri_laanka,80.599561400,7.267343700,"Government Veterinary Hospital, Gatambe",115.2500006,714,2,129.9,115.2500006,21.8,29.5,25.65,92.2,74.6,13,25.16,0,1,1,1,st,96,5,0,0,na,na,na,0,na,na,0,0,0,1,dn,dn,8,dn,0,na,na,na,na,na,na,0,0,0,0,2,2,na,na,0,na,0,na,0,na,3,0,0,0,0,0,na,na,0,0,0,0,0,1,normal,0,0,1,1,0,0,0,0,0,1
